ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002269	leukocyte activation involved in inflammatory response	1/30	52/18986	0.019230769230769232	12.17051282051282	3.2088260511994777	0.07904262221976222	0.12231845788508204	0.054705814852098585	ATM	1
GO:0030520	estrogen receptor signaling pathway	1/30	53/18986	0.018867924528301886	11.940880503144653	3.17302190384153	0.08050183428976376	0.1239568045407059	0.055438550453542464	BRCA1	1
GO:0032387	negative regulation of intracellular transport	1/30	53/18986	0.018867924528301886	11.940880503144653	3.17302190384153	0.08050183428976376	0.1239568045407059	0.055438550453542464	BARD1	1
GO:0042304	regulation of fatty acid biosynthetic process	1/30	54/18986	0.018518518518518517	11.719753086419752	3.1381665740822213	0.08195881125967375	0.1258871071209381	0.05630186067988558	BRCA1	1
GO:0046854	phosphatidylinositol phosphate biosynthetic process	1/30	55/18986	0.01818181818181818	11.506666666666666	3.104217187438612	0.0834135564351548	0.12748886773669338	0.057018233508630826	ATM	1
GO:0050885	neuromuscular process controlling balance	1/30	55/18986	0.01818181818181818	11.506666666666666	3.104217187438612	0.0834135564351548	0.12748886773669338	0.057018233508630826	NBN	1
GO:0051402	neuron apoptotic process	2/30	307/18986	0.006514657980456026	4.122909880564603	2.1945445748844574	0.08432168038878865	0.12855940926270978	0.05749702344374232	XRCC2/ATM	2
GO:0002455	humoral immune response mediated by circulating immunoglobulin	1/30	56/18986	0.017857142857142856	11.301190476190476	3.0711335490143488	0.08486607311715466	0.1290714969521345	0.05772604999304714	EXO1	1
GO:0001541	ovarian follicle development	1/30	58/18986	0.017241379310344827	10.911494252873563	3.007414883605379	0.08776443418096935	0.13250288965370738	0.05926070908753514	ATM	1
GO:0006998	nuclear envelope organization	1/30	58/18986	0.017241379310344827	10.911494252873563	3.007414883605379	0.08776443418096935	0.13250288965370738	0.05926070908753514	ATR	1
GO:0061900	glial cell activation	1/30	58/18986	0.017241379310344827	10.911494252873563	3.007414883605379	0.08776443418096935	0.13250288965370738	0.05926070908753514	ATM	1
GO:0002366	leukocyte activation involved in immune response	2/30	315/18986	0.006349206349206349	4.0182010582010586	2.1488803399176915	0.0881042765137477	0.13269232886133778	0.05934543404562849	EXO1/NBN	2
GO:0001666	response to hypoxia	2/30	317/18986	0.006309148264984227	3.992849631966351	2.1376991212800776	0.08905798852180477	0.13380314294902224	0.05984223551669558	BRIP1/ATM	2
GO:0002263	cell activation involved in immune response	2/30	319/18986	0.006269592476489028	3.9678160919540226	2.126608968995931	0.09001486950052309	0.13491332741119563	0.060338755393494516	EXO1/NBN	2
GO:0030217	T cell differentiation	2/30	320/18986	0.00625	3.955416666666667	2.121097610109925	0.09049448963784334	0.1353045630092392	0.06051373194699415	FANCD2/FANCA	2
GO:0043030	regulation of macrophage activation	1/30	61/18986	0.01639344262295082	10.374863387978142	2.9174572390318336	0.09209534432890631	0.13703610129709856	0.06128814665612946	ATM	1
GO:0070231	T cell apoptotic process	1/30	61/18986	0.01639344262295082	10.374863387978142	2.9174572390318336	0.09209534432890631	0.13703610129709856	0.06128814665612946	CHEK2	1
GO:0009416	response to light stimulus	2/30	326/18986	0.006134969325153374	3.882617586912066	2.088490914741774	0.09338850733574129	0.13818112669942714	0.06180024882569398	BRCA2/ATR	2
GO:0006611	protein export from nucleus	1/30	62/18986	0.016129032258064516	10.20752688172043	2.8888497099306223	0.09353455910672048	0.13818112669942714	0.06180024882569398	BARD1	1
GO:0010574	regulation of vascular endothelial growth factor production	1/30	62/18986	0.016129032258064516	10.20752688172043	2.8888497099306223	0.09353455910672048	0.13818112669942714	0.06180024882569398	BRCA1	1
GO:0036293	response to decreased oxygen levels	2/30	331/18986	0.006042296072507553	3.823967774420947	2.061905156631784	0.09582115211021609	0.14122212656243754	0.06316030828317502	BRIP1/ATM	2
GO:0010573	vascular endothelial growth factor production	1/30	65/18986	0.015384615384615385	9.736410256410258	2.8067920230619974	0.09783898337948005	0.1438535171303994	0.06433717371872297	BRCA1	1
GO:1902105	regulation of leukocyte differentiation	2/30	337/18986	0.005934718100890208	3.755885262116716	2.0306771703528943	0.09876484656533317	0.14487071095720672	0.0647921043818474	FANCD2/FANCA	2
GO:0070534	protein K63-linked ubiquitination	1/30	66/18986	0.015151515151515152	9.58888888888889	2.7806156599228817	0.09926939564620074	0.14526656242316374	0.06496914534017866	NBN	1
GO:0030888	regulation of B cell proliferation	1/30	67/18986	0.014925373134328358	9.445771144278607	2.754991098522124	0.10069761542054612	0.14700901873895766	0.06574844303774484	ATM	1
GO:0032507	maintenance of protein location in cell	1/30	68/18986	0.014705882352941176	9.306862745098039	2.7298982399046134	0.1021236459473912	0.1483909315526647	0.06636649094184306	BARD1	1
GO:0051055	negative regulation of lipid biosynthetic process	1/30	68/18986	0.014705882352941176	9.306862745098039	2.7298982399046134	0.1021236459473912	0.1483909315526647	0.06636649094184306	BRCA1	1
GO:0061180	mammary gland epithelium development	1/30	69/18986	0.014492753623188406	9.171980676328502	2.7053180025871337	0.10354749046697997	0.14975676775481447	0.0669773487280269	BRCA2	1
GO:0071300	cellular response to retinoic acid	1/30	69/18986	0.014492753623188406	9.171980676328502	2.7053180025871337	0.10354749046697997	0.14975676775481447	0.0669773487280269	ATM	1
GO:0043525	positive regulation of neuron apoptotic process	1/30	70/18986	0.014285714285714285	9.04095238095238	2.6812322571196354	0.10496915221493075	0.15145898652923576	0.06773865055214523	ATM	1
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	1/30	72/18986	0.013888888888888888	8.789814814814815	2.6344761265482504	0.10780594031531032	0.1551904117562258	0.0694074964575927	BRCA1	1
GO:0032007	negative regulation of TOR signaling	1/30	73/18986	0.0136986301369863	8.669406392694064	2.611773722132348	0.10922107311591012	0.15656744109395032	0.07002336027159073	ATM	1
GO:0070482	response to oxygen levels	2/30	358/18986	0.00558659217877095	3.535567970204842	1.9267538427213249	0.1092683918458587	0.15656744109395032	0.07002336027159073	BRIP1/ATM	2
GO:0051865	protein autoubiquitination	1/30	74/18986	0.013513513513513514	8.552252252252254	2.5895016717018033	0.1106340360412269	0.1577937057823029	0.07057179597099847	BRCA1	1
GO:0071260	cellular response to mechanical stimulus	1/30	74/18986	0.013513513513513514	8.552252252252254	2.5895016717018033	0.1106340360412269	0.1577937057823029	0.07057179597099847	CHEK1	1
GO:0071496	cellular response to external stimulus	1/30	75/18986	0.013333333333333334	8.438222222222223	2.56764578696965	0.11204483230385232	0.15943850849674618	0.07130741898587577	CHEK1	1
GO:0090307	mitotic spindle assembly	1/30	76/18986	0.013157894736842105	8.32719298245614	2.546192531138509	0.11345346511178844	0.1610726947343969	0.07203829387832052	CHEK2	1
GO:0006801	superoxide metabolic process	1/30	77/18986	0.012987012987012988	8.21904761904762	2.525128980834624	0.11485993766845948	0.1626963419148202	0.07276445527352726	FANCC	1
GO:0016236	macroautophagy	2/30	372/18986	0.005376344086021506	3.402508960573477	1.861697902108917	0.11643331453639914	0.16454845136536772	0.07359279433567165	CHEK2/ATM	2
GO:0042176	regulation of protein catabolic process	2/30	374/18986	0.0053475935828877	3.3843137254901956	1.852657999913799	0.1174668703958044	0.16553525175649414	0.07403413181184926	BARD1/CHEK2	2
GO:0018107	peptidyl-threonine phosphorylation	1/30	79/18986	0.012658227848101266	8.01097046413502	2.484122160622641	0.11766641481883267	0.16553525175649414	0.07403413181184926	CHEK1	1
GO:0007405	neuroblast proliferation	1/30	83/18986	0.012048192771084338	7.624899598393574	2.406276656482971	0.12325358654805496	0.173002199712576	0.07737365619319357	NBN	1
GO:0002449	lymphocyte mediated immunity	2/30	386/18986	0.0051813471502590676	3.2791018998272885	1.7996725870676427	0.12371828932291899	0.17326158617847703	0.07748966442469087	EXO1/NBN	2
GO:0070227	lymphocyte apoptotic process	1/30	84/18986	0.011904761904761904	7.534126984126984	2.387623869684711	0.12464502665827837	0.1741653984231926	0.07789388620916529	CHEK2	1
GO:0050863	regulation of T cell activation	2/30	393/18986	0.005089058524173028	3.220695504664971	1.7697141854031193	0.12740320988669773	0.17724474609921342	0.07927109637631684	FANCD2/FANCA	2
GO:0150076	neuroinflammatory response	1/30	86/18986	0.011627906976744186	7.35891472868217	2.3512234409874972	0.1274215056771405	0.17724474609921342	0.07927109637631684	ATM	1
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	1/30	87/18986	0.011494252873563218	7.274329501915708	2.333458675870042	0.12880655090622462	0.17836969801108063	0.07977422086032514	BLM	1
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	1/30	87/18986	0.011494252873563218	7.274329501915708	2.333458675870042	0.12880655090622462	0.17836969801108063	0.07977422086032514	BRCA1	1
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	2/30	400/18986	0.005	3.1643333333333334	1.7404187583228465	0.131115075312912	0.1809822138787274	0.08094264475827788	EXO1/NBN	2
GO:0009791	post-embryonic development	1/30	89/18986	0.011235955056179775	7.110861423220973	2.2987597546470173	0.131570268570965	0.1809822138787274	0.08094264475827788	ATM	1
GO:0018210	peptidyl-threonine modification	1/30	89/18986	0.011235955056179775	7.110861423220973	2.2987597546470173	0.131570268570965	0.1809822138787274	0.08094264475827788	CHEK1	1
GO:0050672	negative regulation of lymphocyte proliferation	1/30	90/18986	0.011111111111111112	7.031851851851853	2.281810419684083	0.13294894730001572	0.1820694654396233	0.08142890810410837	ATM	1
GO:1904029	regulation of cyclin-dependent protein kinase activity	1/30	90/18986	0.011111111111111112	7.031851851851853	2.281810419684083	0.13294894730001572	0.1820694654396233	0.08142890810410837	BLM	1
GO:0034644	cellular response to UV	1/30	91/18986	0.01098901098901099	6.954578754578756	2.2651182004128727	0.1343255101482903	0.18354854477216712	0.08209041284768294	ATR	1
GO:0032945	negative regulation of mononuclear cell proliferation	1/30	92/18986	0.010869565217391304	6.8789855072463775	2.248676212845248	0.13569996025125675	0.18461159427588555	0.08256585204414234	ATM	1
GO:0042100	B cell proliferation	1/30	92/18986	0.010869565217391304	6.8789855072463775	2.248676212845248	0.13569996025125675	0.18461159427588555	0.08256585204414234	ATM	1
GO:0033273	response to vitamin	1/30	93/18986	0.010752688172043012	6.805017921146954	2.232477830778686	0.13707230073990184	0.18606963631140183	0.08321794804846303	BRIP1	1
GO:0031123	RNA 3'-end processing	1/30	94/18986	0.010638297872340425	6.732624113475177	2.2165166734754935	0.1384425347407382	0.18751844421119682	0.08386591416978957	BARD1	1
GO:0032465	regulation of cytokinesis	1/30	95/18986	0.010526315789473684	6.661754385964912	2.2007865940552653	0.13981066537581	0.18854640929766098	0.08432566218057108	BRCA2	1
GO:0045185	maintenance of protein location	1/30	95/18986	0.010526315789473684	6.661754385964912	2.2007865940552653	0.13981066537581	0.18854640929766098	0.08432566218057108	BARD1	1
GO:0140694	non-membrane-bounded organelle assembly	2/30	425/18986	0.004705882352941176	2.9781960784313726	1.6408001774298249	0.14457691062264852	0.19420585753843467	0.08685679879705521	CHEK2/BRCA1	2
GO:0070664	negative regulation of leukocyte proliferation	1/30	99/18986	0.010101010101010102	6.392592592592593	2.1400617068569385	0.14526221654328797	0.19420585753843467	0.08685679879705521	ATM	1
GO:0098869	cellular oxidant detoxification	1/30	99/18986	0.010101010101010102	6.392592592592593	2.1400617068569385	0.14526221654328797	0.19420585753843467	0.08685679879705521	FANCC	1
GO:1903432	regulation of TORC1 signaling	1/30	99/18986	0.010101010101010102	6.392592592592593	2.1400617068569385	0.14526221654328797	0.19420585753843467	0.08685679879705521	ATM	1
GO:0043254	regulation of protein-containing complex assembly	2/30	433/18986	0.004618937644341801	2.923171670515781	1.6104509685588362	0.14894754611060412	0.19750986779634133	0.0883344872552296	ATM/ATR	2
GO:1903706	regulation of hemopoiesis	2/30	433/18986	0.004618937644341801	2.923171670515781	1.6104509685588362	0.14894754611060412	0.19750986779634133	0.0883344872552296	FANCD2/FANCA	2
GO:0042157	lipoprotein metabolic process	1/30	102/18986	0.00980392156862745	6.204575163398692	2.0966742089271064	0.149328946896103	0.19750986779634133	0.0883344872552296	ATM	1
GO:0048534	hematopoietic or lymphoid organ development	1/30	102/18986	0.00980392156862745	6.204575163398692	2.0966742089271064	0.149328946896103	0.19750986779634133	0.0883344872552296	ATM	1
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	1/30	102/18986	0.00980392156862745	6.204575163398692	2.0966742089271064	0.149328946896103	0.19750986779634133	0.0883344872552296	BRCA1	1
GO:1903312	negative regulation of mRNA metabolic process	1/30	103/18986	0.009708737864077669	6.144336569579287	2.0825961852436823	0.15068036246447403	0.19887237604586233	0.08894385664494821	BARD1	1
GO:0032526	response to retinoic acid	1/30	107/18986	0.009345794392523364	5.914641744548287	2.028088203173128	0.15606530081863423	0.2055413217164566	0.0919264817811888	ATM	1
GO:0019217	regulation of fatty acid metabolic process	1/30	108/18986	0.009259259259259259	5.859876543209876	2.014891672077681	0.1574063697828505	0.20686739468276955	0.09251955582275043	BRCA1	1
GO:0048732	gland development	2/30	450/18986	0.0044444444444444444	2.812740740740741	1.5481980640732673	0.15832689041730777	0.20763632450913877	0.09286345267562877	BRCA2/ATM	2
GO:0031398	positive regulation of protein ubiquitination	1/30	112/18986	0.008928571428571428	5.650595238095238	1.9637136395199144	0.1627500749464691	0.21253649027819485	0.09505500713062708	FANCI	1
GO:0042116	macrophage activation	1/30	112/18986	0.008928571428571428	5.650595238095238	1.9637136395199144	0.1627500749464691	0.21253649027819485	0.09505500713062708	ATM	1
GO:0038202	TORC1 signaling	1/30	113/18986	0.008849557522123894	5.600589970501475	1.951303655698735	0.16408087381007008	0.2138232860809124	0.09563051481894388	ATM	1
GO:0051303	establishment of chromosome localization	1/30	115/18986	0.008695652173913044	5.5031884057971014	1.9269221031984727	0.16673633990789505	0.21682729916593915	0.09697403227725872	ATM	1
GO:0006661	phosphatidylinositol biosynthetic process	1/30	116/18986	0.008620689655172414	5.455747126436782	1.9149443535319612	0.16806101320569378	0.2180917550824412	0.09753954865518584	ATM	1
GO:0045833	negative regulation of lipid metabolic process	1/30	118/18986	0.00847457627118644	5.363276836158192	1.8914001381727523	0.1707042554254825	0.22059693968345237	0.09865996962290274	BRCA1	1
GO:0046822	regulation of nucleocytoplasmic transport	1/30	118/18986	0.00847457627118644	5.363276836158192	1.8914001381727523	0.1707042554254825	0.22059693968345237	0.09865996962290274	BARD1	1
GO:0051224	negative regulation of protein transport	1/30	121/18986	0.008264462809917356	5.2303030303030305	1.8570702678151423	0.17465390306513495	0.22523076249441362	0.10073240461870722	BARD1	1
GO:0030518	nuclear receptor-mediated steroid hormone signaling pathway	1/30	122/18986	0.00819672131147541	5.187431693989071	1.845879452110928	0.17596640679733988	0.22551388365953082	0.10085902797798929	BRCA1	1
GO:0071482	cellular response to light stimulus	1/30	122/18986	0.00819672131147541	5.187431693989071	1.845879452110928	0.17596640679733988	0.22551388365953082	0.10085902797798929	ATR	1
GO:0071887	leukocyte apoptotic process	1/30	122/18986	0.00819672131147541	5.187431693989071	1.845879452110928	0.17596640679733988	0.22551388365953082	0.10085902797798929	CHEK2	1
GO:0050000	chromosome localization	1/30	123/18986	0.008130081300813009	5.145257452574526	1.8348106834281592	0.17727689279161885	0.2267239599958927	0.10140022358459277	ATM	1
GO:0002443	leukocyte mediated immunity	2/30	485/18986	0.004123711340206186	2.6097594501718215	1.4286532356607384	0.17798426687692864	0.22715930143673985	0.10159492607407972	EXO1/NBN	2
GO:0000956	nuclear-transcribed mRNA catabolic process	1/30	124/18986	0.008064516129032258	5.103763440860215	1.823861553275911	0.17858536404307723	0.22745749041700578	0.10172828837628181	ATM	1
GO:0062014	negative regulation of small molecule metabolic process	1/30	125/18986	0.008	5.0629333333333335	1.8130297200404093	0.1798918235425312	0.22818245650169428	0.10205252284660418	BRCA1	1
GO:1990748	cellular detoxification	1/30	125/18986	0.008	5.0629333333333335	1.8130297200404093	0.1798918235425312	0.22818245650169428	0.10205252284660418	FANCC	1
GO:0022613	ribonucleoprotein complex biogenesis	2/30	492/18986	0.0040650406504065045	2.572628726287263	1.406001898895973	0.18196480388019978	0.23033990511624472	0.10301742206542362	ATM/ATR	2
GO:0072089	stem cell proliferation	1/30	128/18986	0.0078125	4.944270833333333	1.7812155396019098	0.18379916137286134	0.2321871038567371	0.10384356485727719	BRCA2	1
GO:0050864	regulation of B cell activation	1/30	133/18986	0.007518796992481203	4.758395989974938	1.730337025561967	0.19027143395398227	0.23987376296846236	0.10728135304941008	ATM	1
GO:0007052	mitotic spindle organization	1/30	134/18986	0.007462686567164179	4.722885572139304	1.7204654257743006	0.19155992156769774	0.24051844107587203	0.1075696794540504	CHEK2	1
GO:0051225	spindle assembly	1/30	134/18986	0.007462686567164179	4.722885572139304	1.7204654257743006	0.19155992156769774	0.24051844107587203	0.1075696794540504	CHEK2	1
GO:0097237	cellular response to toxic substance	1/30	135/18986	0.007407407407407408	4.687901234567901	1.7106909085961046	0.1928464271030772	0.24081575194204047	0.10770264902773002	FANCC	1
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	1/30	135/18986	0.007407407407407408	4.687901234567901	1.7106909085961046	0.1928464271030772	0.24081575194204047	0.10770264902773002	FANCI	1
GO:0030879	mammary gland development	1/30	136/18986	0.007352941176470588	4.6534313725490195	1.7010117312930384	0.1941309535041651	0.24081575194204047	0.10770264902773002	BRCA2	1
GO:0050684	regulation of mRNA processing	1/30	136/18986	0.007352941176470588	4.6534313725490195	1.7010117312930384	0.1941309535041651	0.24081575194204047	0.10770264902773002	BARD1	1
GO:1901875	positive regulation of post-translational protein modification	1/30	136/18986	0.007352941176470588	4.6534313725490195	1.7010117312930384	0.1941309535041651	0.24081575194204047	0.10770264902773002	FANCI	1
GO:1904950	negative regulation of establishment of protein localization	1/30	136/18986	0.007352941176470588	4.6534313725490195	1.7010117312930384	0.1941309535041651	0.24081575194204047	0.10770264902773002	BARD1	1
GO:0043401	steroid hormone receptor signaling pathway	1/30	138/18986	0.007246376811594203	4.585990338164251	1.6819326444486478	0.19669408065856808	0.2435072718553073	0.10890640676463875	BRCA1	1
GO:0030183	B cell differentiation	1/30	139/18986	0.007194244604316547	4.552997601918466	1.6725294642742219	0.19797268727891204	0.24460098488153004	0.10939555994191379	ATM	1
GO:0007498	mesoderm development	1/30	140/18986	0.007142857142857143	4.52047619047619	1.6632150800125531	0.1992493264990337	0.24568791454761327	0.1098816793232247	PALB2	1
GO:0046488	phosphatidylinositol metabolic process	1/30	148/18986	0.006756756756756757	4.276126126126127	1.5917199244610614	0.2093919637362105	0.25768116412070435	0.11524555082687737	ATM	1
GO:0014074	response to purine-containing compound	1/30	150/18986	0.006666666666666667	4.219111111111111	1.5746347584430822	0.21190815268363283	0.260260211331684	0.11639900617334051	CHEK1	1
GO:0033157	regulation of intracellular protein transport	1/30	151/18986	0.006622516556291391	4.191169977924945	1.5662034525741864	0.21316334250203872	0.2612833841757663	0.11685661089741779	BARD1	1
GO:0032006	regulation of TOR signaling	1/30	152/18986	0.006578947368421052	4.16359649122807	1.5578447469831642	0.2144165997213081	0.2623001486709283	0.11731134954587898	ATM	1
GO:0010565	regulation of cellular ketone metabolic process	1/30	153/18986	0.006535947712418301	4.136383442265795	1.5495574869241435	0.21566792721458417	0.26279221839729844	0.1175314232437539	BRCA1	1
GO:2000377	regulation of reactive oxygen species metabolic process	1/30	153/18986	0.006535947712418301	4.136383442265795	1.5495574869241435	0.21566792721458417	0.26279221839729844	0.1175314232437539	BRCA1	1
GO:0071456	cellular response to hypoxia	1/30	156/18986	0.00641025641025641	4.056837606837607	1.525113217330468	0.2194103600081303	0.2668271372201035	0.11933600389233434	BRIP1	1
GO:0031507	heterochromatin formation	1/30	161/18986	0.006211180124223602	3.9308488612836436	1.4857011067518857	0.2256094204455188	0.27382790442309046	0.12246703318301638	BRCA1	1
GO:0036294	cellular response to decreased oxygen levels	1/30	163/18986	0.006134969325153374	3.882617586912066	1.470377983055945	0.22807569637133163	0.2762795617492256	0.12356351456516677	BRIP1	1
GO:2001236	regulation of extrinsic apoptotic signaling pathway	1/30	164/18986	0.006097560975609756	3.8589430894308943	1.4628073299797701	0.22930598533211732	0.277227353360509	0.12398740572028547	BRCA1	1
GO:0006633	fatty acid biosynthetic process	1/30	165/18986	0.006060606060606061	3.8355555555555556	1.4552960931483752	0.23053437872495697	0.27816916263303776	0.12440862132894977	BRCA1	1
GO:0098754	detoxification	1/30	167/18986	0.005988023952095809	3.789620758483034	1.4404484103364885	0.23298549008290137	0.2800349871093514	0.12524309431129904	FANCC	1
GO:1902850	microtubule cytoskeleton organization involved in mitosis	1/30	167/18986	0.005988023952095809	3.789620758483034	1.4404484103364885	0.23298549008290137	0.2800349871093514	0.12524309431129904	CHEK2	1
GO:0007584	response to nutrient	1/30	168/18986	0.005952380952380952	3.767063492063492	1.433110279909973	0.23420821367594602	0.28041563687700305	0.1254133364486894	BRIP1	1
GO:0051494	negative regulation of cytoskeleton organization	1/30	168/18986	0.005952380952380952	3.767063492063492	1.433110279909973	0.23420821367594602	0.28041563687700305	0.1254133364486894	BRCA1	1
GO:0051250	negative regulation of lymphocyte activation	1/30	169/18986	0.005917159763313609	3.7447731755424063	1.4258281958939978	0.23542905295693906	0.28133317332112984	0.12582369625619788	ATM	1
GO:0043524	negative regulation of neuron apoptotic process	1/30	170/18986	0.0058823529411764705	3.722745098039216	1.418601358467893	0.2366480107297666	0.28224492994552125	0.12623147109203653	XRCC2	1
GO:0061351	neural precursor cell proliferation	1/30	171/18986	0.005847953216374269	3.700974658869396	1.4114289839762022	0.23786508979429166	0.2831509434282049	0.12663667736011885	NBN	1
GO:0030308	negative regulation of cell growth	1/30	173/18986	0.005780346820809248	3.658188824662813	1.3972445674924177	0.2402936229778052	0.28494588625145867	0.12743944916951555	BRCA1	1
GO:0051168	nuclear export	1/30	173/18986	0.005780346820809248	3.658188824662813	1.3972445674924177	0.2402936229778052	0.28494588625145867	0.12743944916951555	BARD1	1
GO:0050680	negative regulation of epithelial cell proliferation	1/30	175/18986	0.005714285714285714	3.6163809523809523	1.3832689848645694	0.24271467482612952	0.28726650806381293	0.12847732611305637	BRCA2	1
GO:0050905	neuromuscular process	1/30	176/18986	0.005681818181818182	3.595833333333333	1.376357707313411	0.24392240220666284	0.2881449751258097	0.12887021249568567	NBN	1
GO:0031929	TOR signaling	1/30	178/18986	0.0056179775280898875	3.5554307116104864	1.3626847041924293	0.2463322737596746	0.28988531835976916	0.12964856513667083	ATM	1
GO:0071453	cellular response to oxygen levels	1/30	178/18986	0.0056179775280898875	3.5554307116104864	1.3626847041924293	0.2463322737596746	0.28988531835976916	0.12964856513667083	BRIP1	1
GO:0141193	nuclear receptor-mediated signaling pathway	1/30	180/18986	0.005555555555555556	3.5159259259259263	1.349206625452305	0.2487347194944194	0.292157099368208	0.13066459847604575	BRCA1	1
GO:0002262	myeloid cell homeostasis	1/30	183/18986	0.00546448087431694	3.4582877959927143	1.329343679646725	0.2523245130035269	0.29581226050981657	0.1322993359647679	FANCC	1
GO:0045766	positive regulation of angiogenesis	1/30	189/18986	0.005291005291005291	3.348500881834215	1.2908326358629088	0.25945442174590827	0.3035960057858549	0.13578054505854914	BRCA1	1
GO:0000910	cytokinesis	1/30	192/18986	0.005208333333333333	3.2961805555555554	1.2721537900123085	0.2629946846305965	0.3065794911230494	0.13711488166884106	BRCA2	1
GO:1904018	positive regulation of vasculature development	1/30	192/18986	0.005208333333333333	3.2961805555555554	1.2721537900123085	0.2629946846305965	0.3065794911230494	0.13711488166884106	BRCA1	1
GO:0002695	negative regulation of leukocyte activation	1/30	196/18986	0.00510204081632653	3.2289115646258497	1.2478145956568827	0.26768959408646853	0.31088153609666797	0.13903893205241674	ATM	1
GO:0046890	regulation of lipid biosynthetic process	1/30	196/18986	0.00510204081632653	3.2289115646258497	1.2478145956568827	0.26768959408646853	0.31088153609666797	0.13903893205241674	BRCA1	1
GO:0046474	glycerophospholipid biosynthetic process	1/30	197/18986	0.005076142131979695	3.212521150592216	1.241827545773808	0.26885879643758104	0.31165467227502375	0.13938471015786283	ATM	1
GO:0007051	spindle organization	1/30	204/18986	0.004901960784313725	3.102287581699346	1.200960901152892	0.2769928340777782	0.3204832977460649	0.1433332323904686	CHEK2	1
GO:0031396	regulation of protein ubiquitination	1/30	205/18986	0.004878048780487805	3.0871544715447152	1.1952664925965628	0.2781476746154026	0.3212190496024892	0.14366229069884304	FANCI	1
GO:0051260	protein homooligomerization	1/30	208/18986	0.004807692307692308	3.042628205128205	1.1783896046796998	0.28160150762832303	0.3246021102829273	0.14517533373762415	BLM	1
GO:0048469	cell maturation	1/30	210/18986	0.004761904761904762	3.013650793650794	1.1673063412009337	0.28389518234254985	0.3266377655576921	0.14608576199587284	BRCA2	1
GO:0045732	positive regulation of protein catabolic process	1/30	213/18986	0.004694835680751174	2.9712050078247265	1.1509258209266249	0.28732242637858485	0.32935663320063707	0.14730175075549282	BARD1	1
GO:0071383	cellular response to steroid hormone stimulus	1/30	213/18986	0.004694835680751174	2.9712050078247265	1.1509258209266249	0.28732242637858485	0.32935663320063707	0.14730175075549282	BRCA1	1
GO:0050866	negative regulation of cell activation	1/30	219/18986	0.0045662100456621	2.889802130898021	1.1190089055940944	0.29412941009424287	0.3365362381669803	0.15051276360499247	ATM	1
GO:0071356	cellular response to tumor necrosis factor	1/30	221/18986	0.004524886877828055	2.863650075414782	1.108610025613562	0.29638440614709405	0.3384906778690982	0.15138686893898956	BRCA1	1
GO:0009755	hormone-mediated signaling pathway	1/30	223/18986	0.004484304932735426	2.8379671150971597	1.0983268662739494	0.29863243770725556	0.3398041892293956	0.15197432491681157	BRCA1	1
GO:1903828	negative regulation of protein localization	1/30	223/18986	0.004484304932735426	2.8379671150971597	1.0983268662739494	0.29863243770725556	0.3398041892293956	0.15197432491681157	BARD1	1
GO:0051651	maintenance of location in cell	1/30	224/18986	0.004464285714285714	2.825297619047619	1.093227905162698	0.2997538482955828	0.3398308280127578	0.151986238869748	BARD1	1
GO:0072330	monocarboxylic acid biosynthetic process	1/30	224/18986	0.004464285714285714	2.825297619047619	1.093227905162698	0.2997538482955828	0.3398308280127578	0.151986238869748	BRCA1	1
GO:0007286	spermatid development	1/30	232/18986	0.004310344827586207	2.727873563218391	1.0534200365617572	0.3086629496308645	0.34865395222902396	0.15593230071632225	BRIP1	1
GO:0045926	negative regulation of growth	1/30	232/18986	0.004310344827586207	2.727873563218391	1.0534200365617572	0.3086629496308645	0.34865395222902396	0.15593230071632225	BRCA1	1
GO:0050821	protein stabilization	1/30	236/18986	0.00423728813559322	2.681638418079096	1.0341429225045091	0.3130763121184532	0.35235315854785915	0.15758673700890563	CHEK2	1
GO:0097191	extrinsic apoptotic signaling pathway	1/30	236/18986	0.00423728813559322	2.681638418079096	1.0341429225045091	0.3130763121184532	0.35235315854785915	0.15758673700890563	BRCA1	1
GO:0042180	cellular ketone metabolic process	1/30	237/18986	0.004219409282700422	2.670323488045007	1.0293860648144062	0.3141753900190636	0.352948396409801	0.1578529517146121	BRCA1	1
GO:0045017	glycerolipid biosynthetic process	1/30	240/18986	0.004166666666666667	2.6369444444444445	1.0152613022802472	0.3174624338860583	0.3547098313636644	0.15864073743498638	ATM	1
GO:0048515	spermatid differentiation	1/30	240/18986	0.004166666666666667	2.6369444444444445	1.0152613022802472	0.3174624338860583	0.3547098313636644	0.15864073743498638	BRIP1	1
GO:0050670	regulation of lymphocyte proliferation	1/30	240/18986	0.004166666666666667	2.6369444444444445	1.0152613022802472	0.3174624338860583	0.3547098313636644	0.15864073743498638	ATM	1
GO:0008654	phospholipid biosynthetic process	1/30	243/18986	0.00411522633744856	2.6043895747599453	1.0013502108128673	0.3207342462033389	0.35707643597098343	0.1596991797642524	ATM	1
