sgRNA	Gene	HL60.initial	KBM7.initial	HL60.final	KBM7.final
ACTL6A_p179287892	ACTL6A	408.15663727502715	649.5766915235705	771.3098007241696	1093.9776994496892
ACTL6A_p179287902	ACTL6A	739.8740456610916	858.0615182459896	640.3815824499828	675.1438517903034
ACTL6A_p179287911	ACTL6A	1257.6416526636879	1154.4201149092632	1261.9665395041666	738.6388300863716
ACTL6A_p179287920	ACTL6A	1179.7601741730466	1132.0209186498298	1237.9846381371126	963.4926064375858
ACTL6A_p179287966	ACTL6A	1450.9030992886123	706.4361897205939	563.2506023775659	177.0869119449976
ACTL6A_p179287976	ACTL6A	311.52591396256486	956.273378768121	1266.5036559790146	609.9013052842516
ACTL6A_p179291144	ACTL6A	181.72344981149618	435.9228195105128	150.37300316639272	419.9988931327082
ACTL6B_m100253076	ACTL6B	907.1749994558023	1082.0534808403243	1337.153041087363	904.0752872981458
ACTL6B_m100253081	ACTL6B	571.1308422647023	670.2528726861244	486.1196223051489	533.5908267816376
ACTL6B_m100253086	ACTL6B	625.9363271284868	897.6908654742181	1219.8361722377203	1208.1521558352797
ACTL6B_m100253168	ACTL6B	736.9895464577345	911.474986249254	484.82330331233516	1260.5792021347856
ACTL6B_m100253443	ACTL6B	1093.2251980723343	1245.7399150438766	1735.771131377585	1465.6272054395197
ACTL6B_m100253971	ACTL6B	474.50011895224003	444.5378949949103	233.98557820287834	652.4254650605176
ACTL6B_p100253037	ACTL6B	1368.6948719929355	792.5869445645687	659.8263673421887	1345.0449989506562
ACTL6B_p100253066	ACTL6B	964.864983522944	992.4566958025904	576.2137923057031	446.7949390191223
ACTL6B_p100253094	ACTL6B	927.366493879302	1366.3509718254413	1424.006413605883	657.6681696904682
ACTL6B_p100253446	ACTL6B	1186.9714221814393	802.9250351458458	1114.834333819808	481.1637804821317
ACTL7A_m111624641	ACTL7A	1895.115976605603	1509.3612248664397	1626.8803359812316	1871.6455528923598
ACTL7A_m111624669	ACTL7A	543.72809983281	370.4482458290919	619.6404785649631	490.4841442687105
ACTL7A_m111624684	ACTL7A	523.5366054093104	337.7109589883815	623.5294355434044	670.483669897014
ACTL7A_m111624726	ACTL7A	398.0608900632773	294.635581566394	428.4334271249379	262.1352314975294
ACTL7A_m111624736	ACTL7A	856.6962633970534	804.6480502427253	374.6361889231681	444.4648480724776
ACTL7A_p111624607	ACTL7A	340.3709059961357	694.3750840424374	573.6211543200757	1079.997153769821
ACTL7A_p111624631	ACTL7A	647.5700711536649	696.0980991393169	388.24753834771224	330.8729144235482
ACTL7A_p111624686	ACTL7A	334.60190758942156	115.44201149092632	108.89079539635335	302.3293003271505
ACTL7A_p111624691	ACTL7A	328.8329091827074	482.44422712625925	617.6960000757425	793.9784900691834
ACTL7A_p111624699	ACTL7A	1191.298170986475	752.9575973363403	918.442006408528	553.3965998281176
ACTN1_m69392359	ACTN1	535.0746022227388	342.88000427901994	922.3309633869692	604.0760779176399
ACTN1_m69392382	ACTN1	672.0883143822001	887.352774892941	869.8300441780132	1444.0738641830562
ACTN1_m69445694	ACTN1	305.7569155558507	611.6703593922215	528.898149068002	112.42688817560705
ACTN1_m69445700	ACTN1	686.5108103989855	554.8108611951981	1064.9260525964796	970.4828792775198
ACTN1_m69445718	ACTN1	1065.8224556404418	613.393374489101	1131.6864807263867	744.4640574529834
ACTN1_m69445724	ACTN1	1443.6918512802197	1278.477201884587	1579.5646927435305	1221.550178778487
ACTN1_p69392370	ACTN1	2085.4929240271704	1583.450874032258	2016.4241933217577	2033.0043509475056
ACTN1_p69445679	ACTN1	252.3936802937447	127.5031171690828	246.94876813101564	194.5625940448329
ACTN1_p69445708	ACTN1	175.95445140478202	244.6681437568886	256.02300108071177	244.65954939769406
ACTN1_p69445745	ACTN1	852.3695145920178	721.9433255925094	786.2174691415275	643.6876240105998
ACTN4_m39138399	ACTN4	778.8147849064122	689.2060387517989	784.2729906523069	1007.7643344238352
ACTN4_m39138430	ACTN4	160.08970578631806	256.7292494350451	386.3030598584917	361.1640967299293
ACTN4_m39138527	ACTN4	210.568441845067	155.07135871915474	257.9674795699324	39.029023356298815
ACTN4_p39138381	ACTN4	644.6855719503079	616.83940468286	696.7714586373801	844.6579681587058
ACTN4_p39138403	ACTN4	822.0822729567684	1442.1636360881391	1130.390161733573	1643.8791628578397
ACTN4_p39138433	ACTN4	850.9272649903393	814.9861408240022	1054.5555006539696	983.8809022207269
ACTN4_p39138459	ACTN4	1546.091572999396	1957.345150055109	1229.5585646838233	1631.063662651294
ACTN4_p39138465	ACTN4	1673.0095379471077	1051.0392090964933	1118.7232907982493	1300.773270964407
ACTN4_p39138476	ACTN4	441.32837811363356	461.7680459637053	1085.6671564814992	995.5313569539504
ACTN4_p39138482	ACTN4	1336.9653807560076	975.2265448337955	1639.843525909369	1683.4907089507997
ACTR1A_m104248862	ACTR1A	1036.977463606871	2091.7403276117097	1434.3769655483927	1250.6763156115458
ACTR1A_m104250350	ACTR1A	409.59888687670565	217.09990220681667	122.50214482089753	112.42688817560705
ACTR1A_m104250365	ACTR1A	395.1763908599203	156.79437381603427	731.123911946944	729.3184662997928
ACTR1A_p104248833	ACTR1A	788.910532118162	723.6663406893889	668.9006002918849	1145.8222230125339
ACTR1A_p104248866	ACTR1A	957.6537355145513	646.1306613298115	480.2861868374871	175.3393437350141
ACTR1A_p104250290	ACTR1A	594.206835891559	716.7742803018708	2101.333087351057	1141.1620411192446
ACTR1A_p104250304	ACTR1A	641.8010727469508	1009.6868467713854	1121.9640882802837	1176.6959280555764
ACTR1A_p104262351	ACTR1A	954.7692363111942	1066.546344968409	789.4582666235618	2386.5956521008397
ACTR1A_p104262374	ACTR1A	1312.4471375274725	701.2671444299554	770.6616412277627	1008.9293798971574
ACTR1A_p104262383	ACTR1A	1217.2586638166888	811.5401106302432	221.6705477711479	365.2417558865576
ACTR3_m114684932	ACTR3	1005.2479723699431	1321.5525793065744	908.0714544660182	403.6882565061952
ACTR3_m114688941	ACTR3	1126.3969389109407	1014.8558920620239	833.5331123792287	189.9024121515435
ACTR3_p114674498	ACTR3	1292.255643103973	1144.0820243279861	1377.3389298645886	1078.2495855598374
ACTR3_p114684915	ACTR3	878.3300074222316	799.4790049520867	719.4570410116204	581.357691187854
ACTR3_p114684941	ACTR3	934.5777418876946	1061.3772996777702	1272.9852509430832	1484.2679330126773
ACTR3_p114684946	ACTR3	755.7387912795556	532.4116649357646	773.2542792133902	374.5621196731364
ACTR3_p114684953	ACTR3	83.65047689735539	616.83940468286	186.02177546877033	635.5323056973434
ACTR3_p114688931	ACTR3	708.1445544241636	746.0655369488223	600.843853169164	904.6578100348069
ACTR3_p114691883	ACTR3	532.1901030193817	752.9575973363403	429.72974611775163	475.3385531155199
ACTR3_p114691894	ACTR3	2130.202661679205	2183.060127746323	1444.7475174909025	1184.8512463688328
ACTR5_m37377141	ACTR5	849.4850153886607	908.0289560554951	1639.1953664129621	1726.0148687270655
ACTR5_m37377155	ACTR5	93.74622410910517	358.3871401509354	427.1371081321242	211.455753408007
ACTR5_m37377161	ACTR5	336.04415719110006	532.4116649357646	545.7502959745805	206.7955715147176
ACTR5_m37377171	ACTR5	429.79038130020524	430.75377421987434	495.193855254845	399.0280746129058
ACTR5_m37377189	ACTR5	666.319315975486	751.2345822394608	1621.6950600099767	692.6195338901388
ACTR5_p37377163	ACTR5	522.0943558076319	797.7559898552072	1018.2585688551852	459.6104392256682
ACTR5_p37377178	ACTR5	372.10039723306363	644.4076462329319	887.9785100774053	517.2801901551246
ACTR5_p37377198	ACTR5	366.3313988263494	465.21407615746426	436.2113410818203	664.075919793741
ACTR5_p37377204	ACTR5	285.56542113235116	296.35859666327354	369.45091295191315	316.3098460070188
ACTR5_p37377211	ACTR5	1002.3634731665861	716.7742803018708	489.3604197871832	286.6011864372988
ACTR8_m53916047	ACTR8	2437.4018268367345	2279.5489731715747	2232.261305625244	927.3761967645928
ACTR8_m53916057	ACTR8	973.5184811330153	975.2265448337955	764.1800462636941	203.88295783141174
ACTR8_m53916067	ACTR8	1243.2191566469023	1121.6828280685527	257.9674795699324	43.10668251292705
ACTR8_m53916073	ACTR8	1472.5368433137905	1276.7541867877076	822.5144009403119	1502.9086605858352
ACTR8_m53916081	ACTR8	1889.3469781988888	1993.5284670895783	200.28128438972135	239.4168447677435
ACTR8_m53916091	ACTR8	344.6976548011713	758.1266426269788	233.98557820287834	635.5323056973434
ACTR8_m53916096	ACTR8	1687.432033963893	976.9495599306749	366.2101154698789	226.01882182453645
ACTR8_m53916103	ACTR8	886.9835050323028	1402.5342888599107	1523.1748165561332	1074.1719264032092
ACTR8_m53916111	ACTR8	638.9165735435937	1049.316193999614	591.7696202194679	1091.6476085030445
ACTR8_m53916121	ACTR8	279.796422725637	396.29347228228437	101.76104093587784	45.43677345957176
ACTRT3_m169487192	ACTRT3	500.4606117824538	167.13246439731122	224.26318575677536	180.58204836496466
ACTRT3_m169487204	ACTRT3	370.6581476313851	268.7903551132016	615.7515215865219	729.900989036454
ACTRT3_m169487242	ACTRT3	2130.202661679205	1562.774692869704	1083.7226779922787	1486.598023959322
ACTRT3_m169487247	ACTRT3	424.0213828934911	809.8170955333637	296.2088898579374	473.0084621688752
ACTRT3_m169487252	ACTRT3	278.35417312395845	828.7702615990382	358.43220151299647	608.7362598109294
ACTRT3_m169487267	ACTRT3	623.0518279251297	656.4687519110885	870.47820367442	944.2693561277669
ACTRT3_m169487273	ACTRT3	791.7950313215191	699.544129333076	182.780977986736	697.8622385200892
ACTRT3_m169487289	ACTRT3	1096.1096972756911	516.9045290638492	487.41594129796266	396.6979836662611
ACTRT3_p169487206	ACTRT3	34.61399044028499	394.57045718540485	463.4340399309086	607.571214337607
ACTRT3_p169487280	ACTRT3	1442.249601678541	971.7805146400365	1299.5597902957647	992.6187432706446
ACVR1B_m52369170	ACVR1B	403.8298884699915	806.3710653396047	996.8693054737587	1666.5975495876255
ACVR1B_m52369187	ACVR1B	1019.6704683867285	1123.4058431654323	1040.2959917330186	959.4149472809574
ACVR1B_m52369192	ACVR1B	620.1673287217727	461.7680459637053	1532.2490495058294	435.7270070225599
ACVR1B_m52369211	ACVR1B	1484.0748401272187	1299.153383047141	1091.500591949161	1622.9083443380373
ACVR1B_m52369226	ACVR1B	50.478736058748936	353.21809486029696	333.8021406495356	119.41716101554115
ACVR1B_m52369237	ACVR1B	1445.1341008818981	1490.408058800765	1251.5959875616568	1118.4436543894587
ACVR1B_p52369196	ACVR1B	398.0608900632773	275.68241550071957	178.24386151188793	241.7469357143882
ACVR1B_p52369243	ACVR1B	679.2995623905929	727.1123708831478	624.1775950398112	456.1153028057011
ACVR1B_p52369255	ACVR1B	164.4164545913537	161.96341910667275	45.37116474848057	153.2034797418894
ACVR1B_p52369266	ACVR1B	1148.0306829361186	1169.9272507811786	1564.6570243261726	1280.967497917927
ACVR1C_m158401016	ACVR1C	439.88612851195506	444.5378949949103	468.6193159021635	648.9303286405504
ACVR1C_m158401030	ACVR1C	1078.8027020555487	1392.1961982786338	1377.9870893609955	1867.5678937357316
ACVR1C_m158401075	ACVR1C	278.35417312395845	303.2506570507915	305.2831228076335	619.2216690708304
ACVR1C_m158401097	ACVR1C	943.2312394977658	765.0187030144967	1009.1843359054891	969.9003565408586
ACVR1C_m158401113	ACVR1C	323.06391077599324	318.757792922707	315.0055152537365	417.6688021860635
ACVR1C_m158443700	ACVR1C	973.5184811330153	618.5624197797396	900.9417000055427	1424.8506138732373
ACVR1C_m158443841	ACVR1C	465.84662134216876	499.67437809505424	919.7383254013417	885.434559724988
ACVR1C_p158443781	ACVR1C	483.15361656231124	446.2609100917898	749.2723778463362	999.0264933739174
ACVR1C_p158443786	ACVR1C	1383.1173680097208	890.7988050867001	1302.1524282813923	1173.7833143722703
ACVR1C_p158443795	ACVR1C	1453.7875984919694	1013.1328769651444	1365.0238994328581	1470.2873873328092
ACVR1_m158637033	ACVR1	940.3467402944088	734.0044312706658	1663.825427276423	1283.8801116012328
ACVR1_m158637046	ACVR1	699.4910568140924	658.191767007968	1331.967765116108	1004.269198003868
ACVR1_m158637054	ACVR1	285.56542113235116	840.8313672771947	585.9361847518062	396.1154609295999
ACVR1_m158637066	ACVR1	696.6065576107353	639.2386009422935	693.5306611553458	669.9011471603528
ACVR1_m158655997	ACVR1	1323.9851343409007	2246.8116863308646	1744.8453643272812	1753.3934373501409
ACVR1_p158637019	ACVR1	656.2235687637362	1042.4241336120958	742.1426233858607	775.3377624960258
ACVR1_p158637035	ACVR1	1975.8819542996014	1337.0597151784898	1734.4748123847712	1921.1599855085597
ACVR1_p158637068	ACVR1	676.4150631872358	1395.6422284723928	1482.9889277789075	1635.1413218079222
ACVR1_p158655928	ACVR1	282.68092192899405	298.081611760153	551.5837314422423	341.9408464201105
ACVR1_p158655958	ACVR1	402.387638868313	349.772064666538	693.5306611553458	331.4554371602094
ACVR2A_m148602752	ACVR2A	1377.3483696030069	966.611469349398	766.1245247529147	655.9206014804846
ACVR2A_m148602767	ACVR2A	1563.3985682195384	1376.6890624067182	1155.0202225970338	1837.8592341660114
ACVR2A_m148653941	ACVR2A	571.1308422647023	634.069555651655	483.52698431952143	1249.5112701382234
ACVR2A_m148653961	ACVR2A	846.6005161853036	418.69266854171786	668.9006002918849	555.7266907747622
ACVR2A_p148602720	ACVR2A	1386.001867213078	694.3750840424374	1525.7674545417608	1842.519416059301
ACVR2A_p148602754	ACVR2A	504.7873605874894	244.6681437568886	473.8045918734185	549.3189406714894
ACVR2A_p148653859	ACVR2A	243.74018268367345	603.055283907824	621.5849570541837	798.0561492258116
ACVR2A_p148653946	ACVR2A	934.5777418876946	453.1529704793078	944.3683862648027	1211.6472922552468
ACVR2A_p148653965	ACVR2A	562.477344654631	163.68643420355224	123.15030431730439	339.6107554734658
ACVR2A_p148653997	ACVR2A	1573.4943154312884	1757.4753988170871	1600.3057966285503	1657.2771858010467
ACVR2B_m38495825	ACVR2B	2024.9184407566718	2295.0561090434903	2041.7024136816253	1559.413366041969
ACVR2B_m38518828	ACVR2B	396.61864046159883	1063.1003147746499	1438.265922526834	1243.1035200349504
ACVR2B_m38518849	ACVR2B	634.589824738558	715.0512652049914	735.0128689253852	385.6300516696988
ACVR2B_p38495805	ACVR2B	788.910532118162	752.9575973363403	565.1950808667865	605.8236461276234
ACVR2B_p38495827	ACVR2B	1137.9349357243689	1064.8233298715293	1035.7588752581705	1605.432662238202
ACVR2B_p38518810	ACVR2B	1124.954689309262	1254.3549905282741	1549.101196412408	1371.2585221004092
ACVR2B_p38518817	ACVR2B	1241.7769070452239	1707.5079610075818	1696.2334020967662	2312.61526454487
ACVR2B_p38518836	ACVR2B	1437.9228528735055	754.6806124332198	764.8282057601009	968.7353110675363
ACVR2B_p38518841	ACVR2B	576.8998406714164	480.7212120293797	753.1613348247773	730.4835117731152
ACVR2B_p38518854	ACVR2B	2105.68441845067	1581.7278589353784	1759.753032744639	1884.4610530989055
ACVRL1_m52306276	ACVRL1	904.2905002524453	854.6154880522306	1457.7107074190399	1430.6758412398492
ACVRL1_m52306307	ACVRL1	803.3330281349474	947.6583032837235	1070.1113285677345	851.6482409986398
ACVRL1_m52306881	ACVRL1	1634.068798701787	1069.9923751621677	1636.6027284273346	1199.4143147853622
ACVRL1_m52306910	ACVRL1	1251.8726542569736	1102.7296620028783	1505.026350656741	1318.8314758009033
ACVRL1_m52306921	ACVRL1	726.8937992459847	510.0124686763312	1507.6189886423685	558.056781721407
ACVRL1_p52306245	ACVRL1	820.6400233550899	944.2122730899645	1125.204885762318	1218.637565095181
ACVRL1_p52306281	ACVRL1	1172.548926164654	870.1226239241461	1733.8266528883644	1296.1130890711174
ACVRL1_p52306287	ACVRL1	1655.7025427269652	1480.0699682194881	1429.1916895771378	2147.1788073330963
ACVRL1_p52306296	ACVRL1	1306.6781391207583	1090.6685563247217	745.383420867895	740.9689210330164
ACVRL1_p52306883	ACVRL1	1523.0155793725394	1095.8376016153602	1193.9097923814456	1177.8609735288987
ADAD1_m123301295	ADAD1	584.1110886798092	861.5075484397487	983.9061155456213	588.9304867644494
ADAD1_m123301308	ADAD1	765.8345384913054	732.2814161737864	569.0840378452276	1295.5305663344564
ADAD1_m123301332	ADAD1	1025.4394667934428	1085.4995110340833	1101.222984395264	971.6479247508422
ADAD1_m123301345	ADAD1	504.7873605874894	454.8759855761873	753.1613348247773	380.9698697764093
ADAD1_m123301366	ADAD1	516.3253574009177	541.0267404201621	922.3309633869692	778.8328989159928
ADAD1_p123301314	ADAD1	1429.2693552634341	1366.3509718254413	1346.8754335334659	1264.0743385547528
ADAD1_p123301335	ADAD1	775.9302857030551	396.29347228228437	385.6549003620848	295.9215502238776
ADAD1_p123301349	ADAD1	938.9044906927303	277.40543059759904	519.8239161183059	676.891420000287
ADAD1_p123301358	ADAD1	1716.2770259974639	1850.5182140485801	2097.4441303726157	2430.284857350428
ADAD1_p123301373	ADAD1	905.7327498541238	811.5401106302432	943.7202267683957	784.0756035459434
ADAM10_m58974490	ADAM10	601.4180838999516	678.8679481705219	438.15581957104087	408.9309611361458
ADAM10_m59009777	ADAM10	529.3056038160246	990.733680705711	1120.66776928747	1039.8030849401998
ADAM10_m59009866	ADAM10	598.5335846965945	608.2243291984626	348.70980906689346	708.3476477799904
ADAM10_m59009883	ADAM10	1175.433425368011	1826.396002692267	1740.3082478524332	2189.1204443727006
ADAM10_m59041689	ADAM10	87.97722570239101	96.48884542525185	51.20460021614235	179.9995256283035
ADAM10_m59041696	ADAM10	490.36486457070396	444.5378949949103	420.6555131680555	344.8534601034164
ADAM10_p58974401	ADAM10	950.4424875061586	839.1083521803151	606.6772886368259	260.970186024207
ADAM10_p58974481	ADAM10	1313.889387129151	1118.2367978747936	1508.2671481387754	1247.1811791915786
ADAM10_p59009761	ADAM10	354.7934020129211	230.88402298185264	189.9107324472115	295.9215502238776
ADAM10_p59009767	ADAM10	869.6765098121602	728.8353859800274	995.572986480945	531.2607358349928
ADAM12_m128018982	ADAM12	631.705325535201	342.88000427901994	428.4334271249379	356.5039148366399
ADAM12_m128019019	ADAM12	1086.0139500639414	1266.4160962064304	1110.945376841367	972.8129702241646
ADAM12_m128019025	ADAM12	549.4970982395241	835.6623219865562	982.6097965528077	625.0468964374422
ADAM12_m128076635	ADAM12	349.02440360620693	687.4830236549194	534.7315845356638	647.182760430567
ADAM12_m128076658	ADAM12	754.296541677877	744.3425218519428	1471.322056843584	1590.8695938216727
ADAM12_p128018991	ADAM12	50.478736058748936	67.1975887783004	85.55705352570621	226.6013445611976
ADAM12_p128019039	ADAM12	1789.8317556830696	790.8639294676892	679.9193117308016	616.3090553875246
ADAM12_p128076618	ADAM12	118.26446733764037	225.71497769121413	197.6886464040939	238.8343220310823
ADAM12_p128076641	ADAM12	1107.6476940891196	1293.9843377565026	1516.0450620956576	1870.4805074190374
ADAM12_p128076650	ADAM12	764.3922888896268	628.9005103610165	436.2113410818203	773.5901942860422
ADAMTS5_m28338537	ADAMTS5	963.4227339212655	1244.016899946997	699.3640966230075	1311.8412029609692
