ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1901976	regulation of cell cycle checkpoint	1/23	48/18986	0.020833333333333332	17.19746376811594	3.9130579172874524	0.056591161412083535	0.1621075101789619	0.11708886164856526	ANAPC15	1
GO:0034504	protein localization to nucleus	2/23	321/18986	0.006230529595015576	5.143166734389814	2.6072737149460785	0.05709937099404321	0.1621075101789619	0.11708886164856526	ARL2/BYSL	2
GO:0009101	glycoprotein biosynthetic process	2/23	322/18986	0.006211180124223602	5.12719416689171	2.601334317080687	0.057414643468209015	0.1621075101789619	0.11708886164856526	BCL2/ALG2	2
GO:0006302	double-strand break repair	2/23	323/18986	0.006191950464396285	5.111320500740343	2.5954194994421607	0.05773054226232099	0.1621075101789619	0.11708886164856526	ACTR8/BRD8	2
GO:0042149	cellular response to glucose starvation	1/23	49/18986	0.02040816326530612	16.846495119787043	3.868043663552752	0.05773692143360287	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0042551	neuron maturation	1/23	49/18986	0.02040816326530612	16.846495119787043	3.868043663552752	0.05773692143360287	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0042596	fear response	1/23	49/18986	0.02040816326530612	16.846495119787043	3.868043663552752	0.05773692143360287	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0043029	T cell homeostasis	1/23	49/18986	0.02040816326530612	16.846495119787043	3.868043663552752	0.05773692143360287	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0048066	developmental pigmentation	1/23	49/18986	0.02040816326530612	16.846495119787043	3.868043663552752	0.05773692143360287	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0048546	digestive tract morphogenesis	1/23	49/18986	0.02040816326530612	16.846495119787043	3.868043663552752	0.05773692143360287	0.1621075101789619	0.11708886164856526	BCL2	1
GO:0048638	regulation of developmental growth	2/23	325/18986	0.006153846153846154	5.079866220735786	2.58366286438371	0.05836421150292108	0.16304042878876265	0.11776270074406268	ANAPC2/BCL2	2
GO:0003254	regulation of membrane depolarization	1/23	50/18986	0.02	16.509565217391305	3.8243373874564086	0.05888135037203135	0.16304042878876265	0.11776270074406268	BCL2	1
GO:0043368	positive T cell selection	1/23	50/18986	0.02	16.509565217391305	3.8243373874564086	0.05888135037203135	0.16304042878876265	0.11776270074406268	BCL2	1
GO:0048538	thymus development	1/23	50/18986	0.02	16.509565217391305	3.8243373874564086	0.05888135037203135	0.16304042878876265	0.11776270074406268	BCL2	1
GO:0014911	positive regulation of smooth muscle cell migration	1/23	51/18986	0.0196078431372549	16.185848252344414	3.781875131102851	0.06002444970354004	0.16338858682014457	0.11801417229848551	BCL2	1
GO:0043457	regulation of cellular respiration	1/23	51/18986	0.0196078431372549	16.185848252344414	3.781875131102851	0.06002444970354004	0.16338858682014457	0.11801417229848551	ARL2	1
GO:0051155	positive regulation of striated muscle cell differentiation	1/23	51/18986	0.0196078431372549	16.185848252344414	3.781875131102851	0.06002444970354004	0.16338858682014457	0.11801417229848551	BCL2	1
GO:1903747	regulation of establishment of protein localization to mitochondrion	1/23	51/18986	0.0196078431372549	16.185848252344414	3.781875131102851	0.06002444970354004	0.16338858682014457	0.11801417229848551	BAP1	1
GO:1990090	cellular response to nerve growth factor stimulus	1/23	51/18986	0.0196078431372549	16.185848252344414	3.781875131102851	0.06002444970354004	0.16338858682014457	0.11801417229848551	BPTF	1
